#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
CCS21-7c3524af,The withholding rule's sub-rule (8): leftover licence/damages/utility dues →{{c1::DR recovery WITHOUT consent}};{{c2::NO DR till full recovery}}. 'Licence fee' includes{{c3::damage/fitting charges}}(Explanation).,"<b>Rule:</b> DR is the last-resort collection head; death-track twin at the death-dues rule's sub-rule (x).<br><br><b>Hinglish:</b> Bakaaya-mehngai-se-bina-marzi.<br><br><b>Ref:</b> Rule 68(8), Explanation; Rule 68(8); Rule 77(1)(x); Rule 68(1)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_68 DR_Recovery Bare_Text_Verified CCS_Pension::Rule_68 Priority::High,Cloze
CCS21-1446120e,RESOLVED — The event rule's sub-rule (1) +(2): file{{c1::IMMEDIATELY after approval/effectiveness}}; infirm ladder ={{c2::SPOUSE → ANY OTHER FP-eligible member}}+ same{{c3::no-commutation-till-self-applies bar}}.,"<b>Rule:</b> 'ANY OTHER member' VERIFIED — the event rule's net is textually wider than the calendar rule's 'THE member'. Keyword carded; policy reading stays interpretive.<br><br><b>Hinglish:</b> Turant-daakhil; KOI-anya-sadasya.<br><br><b>Ref:</b> Rule 58(1), (2); Rule 58(1); Rule 58; Rule 57",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_58 Ladder Bare_Text_Verified CCS_Pension::Rule_58 Priority::High,Cloze
CCS21-a7fe5692,The case-build rule's sub-rule (1): HoO completes Form-7 Part I + checklist + calc sheet{{c1::≤4 MONTHS before retirement}}/{{c2::within 2 MONTHS after filing}}.,<b>Rule:</b> Assessment clocks: 4-before vs 2-after.<br><br><b>Hinglish:</b> Chaar-pehle; do-baad.<br><br><b>Ref:</b> Rule 59(1); Rule 57; Rule 58,CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_59 Timeline Bare_Text_Verified CCS_Pension::Rule_59 Priority::High,Cloze
CCS21-f4311ecc,The provisional-pension rule's sub-rule (1): provisional pension triggers ={{c1::can't-forward-in-time despite}}OR{{c2::AO returns for info}}(+ likely-to-retire) → HoO{{c3::determines provisional on RECORD}}.,"<b>Rule:</b> Two gates, one safety net — record-based provisional keeps the retiree paid.<br><br><b>Hinglish:</b> Deri-ya-wapsi-asthaayi.<br><br><b>Ref:</b> Rule 62(1); Rule 57",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_62 Provisional Bare_Text_Verified CCS_Pension::Rule_62 Priority::High,Cloze
CCS21-d151a8cb,The withholding rule's sub-rule (5)(6): withhold{{c1::10% of gratuity}}for dues;{{c2::DoE responsible}}; NDC on{{c3::actual vacation}}.,"<b>Rule:</b> Hold + owner + vacation-trigger.<br><br><b>Hinglish:</b> Das-roko; DoE-maalik; khaali-NDC.<br><br><b>Ref:</b> Rule 68(5), (6); Rule 68(5); Rule 6",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_68 NDC Priority::Critical CCS_Pension::Rule_68,Cloze
CCS21-8a1f3cfc,The withholding rule's sub-rule (7)(8): NDC within{{c1::14 DAYS}}of vacation; leftover dues via{{c2::DR recovery WITHOUT consent}}.,"<b>Rule:</b> 14-day NDC + consent-free DR tail.<br><br><b>Hinglish:</b> Chaudah-din-NDC; DR-bina-marzi.<br><br><b>Ref:</b> Rule 68(7), (8); Rule 68(7); Rule 8",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_68 NDC Priority::Critical CCS_Pension::Rule_68,Cloze
CCS21-43a10d4b,"The deemed-retirement rule's sub-rule (1)all 2 clauses: Gazetted →{{c1::Gazette notification}}; non-Gazetted →{{c2::office order}}; within{{c3::ONE WEEK}}, copy to{{c4::AO}}.","<b>Rule:</b> Gazette-vs-order by rank; 1-week; AO copy.<br><br><b>Hinglish:</b> Gazetted-Gazette; non-order; hafte-bhar.<br><br><b>Ref:</b> Rule 70(1)(a), (b); Rule 70(1); Rule 70(a)-(b)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_70 Timeline Priority::High CCS_Pension::Rule_70,Cloze
CCS21-0b45c5a9,The deemed-retirement rule's sub-rule (1) proviso:{{c1::LPR cases need NO fresh notification}}.,<b>Rule:</b> Leave-preparatory-to-retirement rides the original notification.<br><br><b>Hinglish:</b> LPR-dobara-nahi.<br><br><b>Ref:</b> Rule 70(1) proviso; Rule 70(1),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_70 Priority::High CCS_Pension::Rule_70,Cloze
CCS21-a1ec4445,The forwarding rule's sub-rule (1)(2): bundle ={{c1::Form copies + Format-9}}+{{c2::Form-7 + checklist + calc + Format-10 (Government dues + withholding figure)}}+{{c3::service book + relied docs}}.,"<b>Rule:</b> The complete forwarding bundle anatomy.<br><br><b>Hinglish:</b> Pulinda-teen-hissa.<br><br><b>Ref:</b> Rule 60(1), (2); Rule 60(1); Rule 2; Rule 67; Rule 68(5)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_60 Forwarding Bare_Text_Verified Priority::High CCS_Pension::Rule_60,Cloze
CCS21-34e56fcb,The forwarding rule's sub-rule (3)(4):{{c1::HoO retains copies}}; forward{{c2::≤4mo before superannuation / 2mo after filing}}.,"<b>Rule:</b> Retain + forward clocks.<br><br><b>Hinglish:</b> Nakal-rakho-ghadi-maano.<br><br><b>Ref:</b> Rule 60(3), (4); Rule 60(3); Rule 4",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_60 Forwarding Bare_Text_Verified Priority::High CCS_Pension::Rule_60,Cloze
CCS21-1f596164,"The interest rule's sub-rule (1) interest triggers:{{c1::NOT sanctioned}}OR{{c2::paid LATER than due}}— for{{c3::admin reasons/lapses}}, at{{c4::GPF rate}}.","<b>Rule:</b> Two triggers, one fault test, one rate.<br><br><b>Hinglish:</b> Na-manzur-ya-deri — daftar-kasoor-GPF.<br><br><b>Ref:</b> Rule 65(1)",CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_65 Interest_On_Delay Priority::Critical CCS_Pension::Rule_65,Cloze
CCS21-648119e9,The interest rule's sub-rule (1) proviso:{{c1::NO interest if the delay is the servant's own failure}}.,<b>Rule:</b> Self-fault kills interest — apportion mixed delays.<br><br><b>Hinglish:</b> Khud-deri-byaaj-nahi.<br><br><b>Ref:</b> Rule 65(1) proviso; Rule 65(1),CCS_Pension_Rules_2021::07_Retirement_Processing_Rules_58_to_70,CCS_Pension Rule_65 Interest_On_Delay Priority::Critical CCS_Pension::Rule_65,Cloze
