#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
"CCS21-a11c4292","SCENARIO — AB absorption: temporary staffer + casual labourer both opt in. Who is covered?","<b>Rule:</b> Temporary: IN. Casual: OUT (the AB-transfer rule's sub-rule (10)). Status at conversion decides.<br><br><b>Hinglish:</b> Temporary-haan-casual-na.<br><br><b>Ref:</b> Rule 38(10)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_38 Evaluation CCS_Pension::Rule_38 Priority::High","Basic"
"CCS21-7849e9ed","SCENARIO — AB absorbee's DR: body-pattern or Central-pattern? Contrast the PSU-absorption rule's sub-rule (16).","<b>Rule:</b> CENTRAL DA PATTERN (the AB-transfer rule's sub-rule (15)) — contrast PSU pattern (PSU-pattern carded). Pension computed AS IF Central servant retiring same day (Explanation).<br><br><b>Hinglish:</b> AB-Kendra-pattern.<br><br><b>Ref:</b> Rule 38(14), (15); Rule 37(16); Rule 38(14); Rule 38(15)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_38 Dearness_Relief CCS_Pension::Rule_38 Priority::High","Basic"
"CCS21-ea0582c2","SCENARIO — AB Pension Fund runs dry; body refuses top-up; pre-conversion pensioners unpaid. Liability chain?","<b>Rule:</b> Trust (Chair: SECRETARY) administers (the AB-transfer rule's sub-rule (16)(17)); BODY contributes; GOVERNMENT covers SHORTFALL; PRE-CONVERSION pensioners stay ON GOVERNMENT (the AB-transfer rule's sub-rule (23)(25)). Govt is the backstop.<br><br><b>Hinglish:</b> Kami-Sarkar-bhare.<br><br><b>Ref:</b> Rule 38(16), (17), (23)-(25); Rule 38(16)(17)-(17); Rule 38(23)(25)-(25)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_38 Scenario CCS_Pension::Rule_38 Priority::High","Basic"
"CCS21-517b4145","SCENARIO — AB absorbee elects lump-sum one-time. Computation?","<b>Rule:</b> AB Transfer rule: pro-rata pension CAPITALISED VALUE per 1981 TABLE + retirement gratuity — one-time exit price.<br><br><b>Hinglish:</b> Ek-mushth-1981-Table.<br><br><b>Ref:</b> Rule 38(19), (20), (21); Rule 38(19)(21)-(21)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_38 Application CCS_Pension::Rule_38 Priority::Medium","Basic"
"CCS21-fc57f849","SCENARIO — Disabled-by-accident servant seeks invalid retirement; HoD applies ONLY CCS Rules, ignoring RPwD Act. Valid?","<b>Rule:</b> NO — the invalid-pension rule's sub-rule: RPwD Act 2016 s.20 GOVERNS first; Rules follow. Disability certificate per RPwD Rules 2017 (proviso). Statute-first, always.<br><br><b>Hinglish:</b> 2016-kaanoon-pehle.<br><br><b>Ref:</b> Rule 39(1)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_39 Invalid_Pension RPwD_Act_2016 Evaluation CCS_Pension::Rule_39 Priority::High","Basic"
"CCS21-4ae18806","SCENARIO — Comatose servant; NEIGHBOUR applies for invalid retirement. Valid applicant?","<b>Rule:</b> NO — invalid-pension ladder: SELF → SPOUSE → FAMILY MEMBER (first proviso). Neighbour/stranger has no locus.<br><br><b>Hinglish:</b> Khud-patni-parivaar-bas.<br><br><b>Ref:</b> Rule 39(2)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_39 Evaluation CCS_Pension::Rule_39 Priority::High","Basic"
"CCS21-7fa8f56c","SCENARIO — Servant unfit for field duty but fit for desk job, same pay scale. Invalid retirement?","<b>Rule:</b> NO — the invalid-pension rule's sub-rule 2nd proviso: ADVISE CONTINUING in same pay scale if possible. Retirement is last resort, not first.<br><br><b>Hinglish:</b> Usi-vetan-rakho-pehle.<br><br><b>Ref:</b> Rule 39(2)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_39 Evaluation CCS_Pension::Rule_39 Priority::High","Basic"
"CCS21-b09fe01f","SCENARIO — HoO requests medical exam on day 20; Board examines on day 60. Breaches?","<b>Rule:</b> BOTH late — the invalid-pension rule's sub-rule: HoO requests in 15 DAYS; authority examines in 30 DAYS. 20 + 60 double-breach; interest risk on the 45-day grant (the invalid-pension rule's sub-rule ).<br><br><b>Hinglish:</b> 15-maango-30-jaanch.<br><br><b>Ref:</b> Rule 39(3), (4); Rule 65; Rule 39(3)(4)-(4); Rule 39(8); Rule 39(3); Rule 39(4)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_39 Timeline Evaluation CCS_Pension::Rule_39 Priority::High","Basic"
"CCS21-be3ec640","SCENARIO — Non-gazetted, pay Rs 60,000: Board or Civil Surgeon? Woman servant: extra rule?","<b>Rule:</b> MEDICAL BOARD (pay &gt; Rs 54,000) — gazette-status irrelevant above the pay line (the invalid-pension rule's sub-rule ); woman → LADY DOCTOR on the examining side (the invalid-pension rule's sub-rule ). Ages from OFFICIAL RECORDS + service book; COPY to servant.<br><br><b>Hinglish:</b> 54-paar-Board-mahila-lady-doctor.<br><br><b>Ref:</b> Rule 39(3)-(7); Rule 39(3)(4)-(4); Rule 39(5)(7)-(7); Rule 39(3); Rule 39(4); Rule 39(5); Rule 39(7)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_39 Threshold Application CCS_Pension::Rule_39 Priority::High","Basic"
"CCS21-e5520fc1","SCENARIO — Doctor issues invalid certificate WITHOUT any HoO/HoD request. Valid?","<b>Rule:</b> NO — the invalid-pension rule's sub-rule: NO certificate without HoO/HoD REQUEST. Outcomes allowed: FIT / FIT-FOR-LESS-LABORIOUS / invalid (Format 6). Suo-motu medical = void.<br><br><b>Hinglish:</b> Bina-maange-praman-radd.<br><br><b>Ref:</b> Rule 39(5), (6), (7); Rule 39(5)(7)-(7); Rule 39(5); Rule 39(7)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_39 Evaluation CCS_Pension::Rule_39 Priority::Medium","Basic"
"CCS21-6f470fc4","SCENARIO — Format-6 certificate issued 01.04; pension granted 01.07 (91 days). Valid?","<b>Rule:</b> NO — the invalid-pension rule's sub-rule: grant within 45 DAYS (till 16.05). 91 days = 46 days late → interest.<br><br><b>Hinglish:</b> 45-din-pension.<br><br><b>Ref:</b> Rule 39(8); Rule 65","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_39 Timeline Format Evaluation CCS_Pension::Rule_39 Priority::High","Basic"
"CCS21-1be91373","SCENARIO — 6y QS invalid; emoluments 50K, average 55K. Pension?","<b>Rule:</b> Invalid Pension rule: &lt;10y WAIVER → 50% of MORE-BENEFICIAL (55K) = Rs 27,500/mo (in 9K–125K band), subject to its limiting clause proviso cross-opens the gate.<br><br><b>Hinglish:</b> 6-saal-50%-jo-bada.<br><br><b>Ref:</b> Rule 39(9); Rule 44(1)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_39 Invalid_Pension Application CCS_Pension::Rule_39 Priority::Critical","Basic"
"CCS21-6c0f4b68","SCENARIO — Compulsory retirement; superannuation-equivalent Rs 30,000; authority fixes Rs 15,000 (½) with Secy approval. Valid?","<b>Rule:</b> NO twice floor = 2/3 (Rs 20,000) — ½ is below-band &lt;FULL needs PRESIDENT + UPSC (the compulsory-retirement rule's sub-rule ), not Secretary. Re-fix within 20K–30K via President+UPSC.<br><br><b>Hinglish:</b> 2/3-farsh-Rashtrapati-UPSC.<br><br><b>Ref:</b> Rule 40(1), (2); Rule 40(1); Rule 40(2)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_40 Evaluation CCS_Pension::Rule_40 Priority::Critical","Basic"
"CCS21-bec5deb6","SCENARIO — 'Pension' in compulsory-retirement excludes gratuity, so gratuity paid FULL while pension cut to 2/3. Valid?","<b>Rule:</b> NO — compulsory-retirement explanation: 'pension' INCLUDES retirement gratuity. The 2/3–full band (and President+UPSC gate) covers BOTH.<br><br><b>Hinglish:</b> 40-me-gratuity-andar.<br><br><b>Ref:</b> Rule 40(2) Explanation; Rule 40; Rule 40(2)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_40 Explanation Evaluation CCS_Pension::Rule_40 Priority::High","Basic"
"CCS21-eb6fbc92","SCENARIO — Compulsory retirement 01.03; NO payment till final order 01.08 (5 months). Valid?","<b>Rule:</b> NO — the compulsory-retirement rule's sub-rule: 2/3 PROVISIONAL IMMEDIATELY from retirement; the compulsory-retirement rule's sub-rule: FINAL order in 3 MONTHS (till 01.06). 5-month silence double-breaches; minimum floor (the compulsory-retirement rule's sub-rule ) guards regardless.<br><br><b>Hinglish:</b> Turant-2/3-3-mahine-pakka.<br><br><b>Ref:</b> Rule 40(3), (4), (5); Rule 44; Rule 40(3); Rule 40(4); Rule 40(5)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_40 Timeline Evaluation CCS_Pension::Rule_40 Priority::High","Basic"
"CCS21-dcf7bdd3","SCENARIO — Dismissed after 25y; authority grants FULL pension as 'compassion'. Valid?","<b>Rule:</b> NO — compassionate-allowance proviso caps mercy at 2/3 (of admissible). FULL is ultra vires; re-fix ≤2/3 via compassionate-allowance suo-motu/plea within 3 MONTHS on compassionate-allowance merits (misconduct + service-nature + exceptional family circumstances).<br><br><b>Hinglish:</b> Daya-2/3-bas.<br><br><b>Ref:</b> Rule 41(1), (2), (3); Rule 41(1); Rule 41(2); Rule 41(3)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_41 Compassionate_Allowance Evaluation CCS_Pension::Rule_41 Priority::Critical","Basic"
"CCS21-469cad9f","SCENARIO — Pre-2021 dismissal; representation filed 2024 (3y after commencement). Allowance?","<b>Rule:</b> NO — the compassionate-allowance rule's sub-rule: pre-commencement cases had a 6-MONTH window; expiry = NO compassionate allowance, ever. Allowed cases bottom at minimum (the compassionate-allowance rule's sub-rule ).<br><br><b>Hinglish:</b> 6-mahine-gaye-daya-gayi.<br><br><b>Ref:</b> Rule 41(4), (5), (6); Rule 44; Rule 41(4)(5)-(5); Rule 41(6); Rule 41(4); Rule 41(5)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_41 Timeline Evaluation CCS_Pension::Rule_41 Priority::High","Basic"
"CCS21-97012dfc","SCENARIO — 29y QS; authority issues the premature-retirement rule premature-retirement order 'in public interest'. Valid?","<b>Rule:</b> NO — premature-retirement needs 30 YEARS COMPLETED QS. 29y fails the gate (no rounding invoked for the premature-retirement rule). Wait or use other rails (the FR procedure DoPT procedure per the premature-retirement rule's sub-rule — verified).<br><br><b>Hinglish:</b> 30-poore-tab-42.<br><br><b>Ref:</b> Rule 42(1); Rule 42; FR -56; Rule 42(3)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_42 Premature_Retirement Evaluation CCS_Pension::Rule_42 Priority::High","Basic"
"CCS21-a77eccf0","SCENARIO — The premature-retirement rule order WITHOUT 3-month notice or pay. Valid?","<b>Rule:</b> YES (voidable only if procedure demands) — the premature-retirement rule's sub-rule 'MAY' = DISCRETIONARY notice/pay. Contrast the voluntary-retirement rule's mandatory notice. Procedure per DoPT the FR procedure rails (the premature-retirement rule's sub-rule ); authority = APPOINTING authority (Explanation).<br><br><b>Hinglish:</b> 42-notice-marzi.<br><br><b>Ref:</b> Rule 42(2), (3); Rule 42; FR -56; Rule 42(2); Rule 43; Rule 42(3)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_42 Evaluation CCS_Pension::Rule_42 Priority::High","Basic"
"CCS21-0536dba7","SCENARIO — Below-rank officer issues premature-retirement order. Valid?","<b>Rule:</b> NO — premature-retirement explanation: competent = APPOINTING authority. Coram-fail voids the order (reinstatement + back-pension consequences per service law).<br><br><b>Hinglish:</b> Niyukti-adhikari-hi.<br><br><b>Ref:</b> Rule 42 Explanation; Rule 42","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_42 Evaluation CCS_Pension::Rule_42 Priority::Medium","Basic"
"CCS21-f7c2cd0d","SCENARIO — 19y11m QS; servant gives voluntary-retirement notice claiming 20y with pension rounding. Valid?","<b>Rule:</b> NO — the voluntary-retirement rule 4th proviso: NO pension clause rounding for the 20 years. 19y11m &lt; 20y → notice premature/invalid. Serve 1 more month, then notice.<br><br><b>Hinglish:</b> 20-par-gol-band.<br><br><b>Trap:</b> The classic.<br><br><b>Ref:</b> Rule 43 4th proviso; Rule 43; Rule 44(7); Rule 44","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_43 Voluntary_Retirement Exam_Trap CCS_Pension::Rule_43 Priority::Critical","Basic"
"CCS21-a74fd53f","SCENARIO — Notice given WITHOUT the QS certificate; authority sits silent 3 months. Retirement effective?","<b>Rule:</b> NO — the voluntary-retirement rule 1st proviso: certificate BEFORE notice (appropriate administrative authority, 15-DAY deadline) is a CONDITION PRECEDENT. Defective notice + silence ≠ voluntary-retirement auto-effect (which needs VALID notice).<br><br><b>Hinglish:</b> Certificate-pehle-tab-notice.<br><br><b>Ref:</b> Rule 43 1st proviso; Rule 43(2); Rule 43","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_43 Proviso Evaluation CCS_Pension::Rule_43 Priority::High","Basic"
"CCS21-1942cf6a","SCENARIO — Valid voluntary-retirement notice expires; NO refusal issued. Status next day?","<b>Rule:</b> AUTOMATICALLY EFFECTIVE (the voluntary-retirement rule's sub-rule ) — silence = approval. Authority cannot invent post-expiry refusal (only voluntary-retirement withholding DURING currency with PRESIDENT's approval for suspension/charge-sheet/judicial-proceedings cases).<br><br><b>Hinglish:</b> Chup-seva-mukt.<br><br><b>Ref:</b> Rule 43(2), (3); Rule 43; Rule 43(3); Rule 43(2)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_43 Evaluation CCS_Pension::Rule_43 Priority::High","Basic"
"CCS21-36f0ac59","SCENARIO — Charge-sheeted servant's voluntary-retirement notice withheld by HoD WITHOUT President's approval. Valid?","<b>Rule:</b> NO — the voluntary-retirement rule's sub-rule: withholding needs PRESIDENT's approval. HoD-alone withholding is void; retirement auto-effects under voluntary-retirement unless President acts in time.<br><br><b>Hinglish:</b> Rok-Rashtrapati-se.<br><br><b>Ref:</b> Rule 43(3); Rule 43; Rule 43(2)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_43 Evaluation CCS_Pension::Rule_43 Priority::High","Basic"
"CCS21-1a57e3a1","SCENARIO — 2-month (short) notice accepted; servant seeks commutation. Allowed?","<b>Rule:</b> NO — the voluntary-retirement rule's sub-rule: &lt;3-month notice CURTAILS commutation. Short-notice convenience costs the commutation right.<br><br><b>Hinglish:</b> Chhota-notice-commutation-gaya.<br><br><b>Ref:</b> Rule 43(4)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_43 CCS_Pension::Rule_43 Priority::High","Basic"
"CCS21-4171734e","SCENARIO — Servant withdraws voluntary-retirement notice 5 days before expiry WITHOUT approval. Valid?","<b>Rule:</b> NO — the voluntary-retirement rule's sub-rule: withdrawal ONLY with SPECIFIC APPROVAL, sought 15 DAYS BEFORE intended date. 5-day unilateral withdrawal is void; retirement proceeds.<br><br><b>Hinglish:</b> Wapsi-15-din-approval.<br><br><b>Ref:</b> Rule 43(6); Rule 43","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_43 Timeline Evaluation CCS_Pension::Rule_43 Priority::High","Basic"
"CCS21-52a0aed5","SCENARIO — ITEC — returned servant gives voluntary-retirement notice 6 months after return. Valid?","<b>Rule:</b> NO — the voluntary-retirement rule 3rd proviso: ITEC/foreign-posting EXEMPTION runs 1 YEAR AFTER RETURN. Notice before 1 year is premature. (the voluntary-retirement rule's sub-rule: Special-VRS/autonomous/PSU cases excluded entirely.)<br><br><b>Hinglish:</b> Videsh-1-saal-ruko.<br><br><b>Ref:</b> Rule 43 3rd proviso; Rule 43(7); Rule 43","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_43 Proviso CCS_Pension::Rule_43 Priority::High","Basic"
"CCS21-c284a494","SCENARIO — 30y servant: authority WANTS him out; servant WANTS to stay. the premature-retirement rule or the voluntary-retirement rule?","<b>Rule:</b> the premature-retirement rule (authority-initiated, public interest, discretionary notice). the voluntary-retirement rule is the SERVANT's weapon — authority cannot force the voluntary-retirement rule, servant cannot veto valid the premature-retirement rule. Pension identical.<br><br><b>Hinglish:</b> Sarkar-chahe-42-khud-chahe-43.<br><br><b>Ref:</b> Rule 42; Rule 43; Rule 44","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_42 Rule_43 Comparison Scenario CCS_Pension::Rule_42 Priority::High","Basic"
"CCS21-7d4dc9ee","curtailed (&lt;3-month) VR notice is relaxed only if{{c1::no administrative inconvenience}}+{{c2::no commutation application before 3-month expiry}}.","<b>Rule:</b> Commutation-bar is the price of early exit. Request must be in writing with reasons — the voluntary-retirement rule's sub-rule.<br><br><b>Hinglish:</b> Chhoti-notice-par-mutual-fayda-rok.<br><br><b>Ref:</b> Rule 43(4); Rule 43(4)(a); Rule 43(a)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_43 Voluntary_Retirement Bare_Text_Verified CCS_Pension::Rule_43 Priority::High","Cloze"
"CCS21-ec4f33df","disabled servant (RPwD s.20 applies) gives VR notice — mandatory step?","<b>Rule:</b> ADVISE him of the option to CONTINUE with same pay scale + service benefits; process VR only if he does NOT withdraw.<br><br><b>Hinglish:</b> Divyang-ko-theharne-ka-vikalp-batao.<br><br><b>Ref:</b> Rule 43(5)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_43 RPwD Bare_Text_Verified CCS_Pension::Rule_43 Priority::High","Basic"
"CCS21-edf24653","VR withdrawal needs{{c1::specific approval}}+ request{{c2::≥15 days before VR date}}; voluntary-retirement does NOT apply to{{c3::SVRS retirees + permanent/immediate PSU absorption joiners}}.","<b>Rule:</b> Withdrawal is barred by default; exclusion keeps VR distinct from special-scheme exits.<br><br><b>Hinglish:</b> Wapsi-vishesh-anumati-se; vishesh-yojana-bahar.<br><br><b>Ref:</b> Rule 43(6), (7); Rule 43(6); Rule 7; Rule 43","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_43 Voluntary_Retirement Bare_Text_Verified CCS_Pension::Rule_43 Priority::High","Cloze"
"CCS21-d3e99b2e","option-the AB-transfer rule liability-sharing{{c1::determined by Govt}}; option-the AB-transfer rule AB pays{{c2::pensionary contribution (Trustee rates, self-supporting Fund)}}; Trust+AB shortfall{{c3::Govt via admin Ministry}}; pre-conversion retirees{{c4::Govt responsibility}}.","<b>Rule:</b> Money ladder: sharing → contribution → sovereign backstop; past retirees never the AB's burden.<br><br><b>Hinglish:</b> Hissa-sarkar-taya; kami-sarkar-bhare.<br><br><b>Ref:</b> Rule 38(22)-(25); Rule 38(22); Rule 25; Rule 38(11)(a); Rule 38(11)(b)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_38 Autonomous_Body Bare_Text_Verified CCS_Pension::Rule_38 Priority::High","Cloze"
"CCS21-967b0446","on conversion,{{c1::PF balance (with AB consent)}}+{{c2::EL/HPL credit}}transfer to the AB; post-absorption dismissal/removal{{c3::does NOT forfeit Govt-service benefits}}+ AB decisions face{{c4::Ministry review}}.","<b>Rule:</b> Leave/PF travel with the employee; misconduct shield for Govt-earned benefits.<br><br><b>Hinglish:</b> Chhutti-jamaa-saath; barkhaast-par-bhi-haq.<br><br><b>Ref:</b> Rule 38(26)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_38 Autonomous_Body Bare_Text_Verified CCS_Pension::Rule_38 Priority::High","Cloze"
"CCS21-6d81f655","CONTRAST TRAP — The AB-transfer rule's sub-rule (26)(c) (autonomous body) vs 2025 the PSU-absorption rule's sub-rule (29)(c) (PSU): post-absorption dismissal for subsequent misconduct{{c1::PRESERVES Govt benefits (AB)}}but{{c2::FORFEITS them (PSU)}}.","<b>Rule:</b> Opposite outcomes by destination: AB conversion keeps the shield; PSU absorption (post-GSR-340(E)) wields the sword. Ministry review applies in both.<br><br><b>Hinglish:</b> Swayatt-me-dhaal; PSU-me-talwar.<br><br><b>Ref:</b> Rule 38(26)(c); Rule 37(29)(c) (2025); Rule 37(29)(c)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_38 Rule_37_29_c Comparison Exam_Trap Bare_Text_Verified CCS_Pension::Rule_38 Priority::Critical","Cloze"
"CCS21-633d6d47","≥51% disinvestment triggers{{c1::Govt-specified safeguards}}incl.{{c2::VR-or-continue option}}+{{c3::VR benefits (Govt or AB terms, employee's choice)}}+{{c4::assured pensionary benefits with QS relaxation}}.","<b>Rule:</b> Majority-sale protection package; employee picks the better VR scale.<br><br><b>Hinglish:</b> Vinivesh-par-suraksha-kavach.<br><br><b>Ref:</b> Rule 38(27), (28); Rule 38(27); Rule 28","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_38 Disinvestment Bare_Text_Verified CCS_Pension::Rule_38 Priority::High","Cloze"
"CCS21-29b0db5f","the whole rule does NOT apply to{{c1::IIS/CSS/other-service + outside-cadre staff}}serving in{{c2::Akashvani/Doordarshan on functions transferred to Prasar Bharati}}.","<b>Rule:</b> Carve-out for deputationists/cadre-outsiders in the broadcaster transfer.<br><br><b>Hinglish:</b> Prasar-Bharati-par-bahari-karmi-bahar.<br><br><b>Ref:</b> Rule 38(29)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_38 Prasar_Bharati Bare_Text_Verified CCS_Pension::Rule_38 Priority::Medium","Cloze"
"CCS21-54a394ed","s.20-RPwD-disabled applicant is{{c1::ADVISED of the continue-in-service option (same pay scale + benefits)}}; process retirement only if{{c2::he does not withdraw}}.","<b>Rule:</b> Mirrors its voluntary-retirement counterpart VR advice. First proviso: spouse → family may apply if servant can't.<br><br><b>Hinglish:</b> Divyang-ko-theharne-ki-salah.<br><br><b>Ref:</b> Rule 39(2) second proviso; Rule 39(2); Rule 43(5)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_39 RPwD Bare_Text_Verified CCS_Pension::Rule_39 Priority::High","Cloze"
"CCS21-2baa12db","fit for LESS laborious work + WILLING ={{c1::employed on lower post}}; no lower post available ={{c2::admitted to invalid pension}}.","<b>Rule:</b> Pension is the fallback, not the first offer — willingness + vacancy gates apply.<br><br><b>Hinglish:</b> Halka-kaam-pehle; na-mile to pension.<br><br><b>Ref:</b> Rule 39(10)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_39 Bare_Text_Verified CCS_Pension::Rule_39 Priority::High","Cloze"
"CCS21-a9b141a2","BARE-TEXT — The emoluments rule's sub-rule (10): retrospective NOTIONAL pay counts as emoluments if{{c1::pay-scale raised retrospectively (notional fixation)}}or{{c2::retrospective promotion via Review-DPC/exoneration/court order (notional fixation)}}.","<b>Rule:</b> Both need notional-fixation-from-past-date mechanics; emoluments proviso excludes other undrawn increases.<br><br><b>Hinglish:</b> Peeche-se-badha-vetan-gina.<br><br><b>Ref:</b> Rule 31(10); Rule 31(2)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_31 Emoluments Bare_Text_Verified CCS_Pension::Rule_31 Priority::High","Cloze"
"CCS21-4c3a3ebf","BARE-TEXT — The emoluments rule's sub-rule (11): death during a currency-only pay-cut penalty → emoluments ={{c1::NOTIONAL pay ignoring the penalty}}.","<b>Rule:</b> Family shield: temporary penalty dies with the servant for pension math.<br><br><b>Hinglish:</b> Arzi-dand-maut-par-mita.<br><br><b>Ref:</b> Rule 31(11)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_31 Emoluments Bare_Text_Verified CCS_Pension::Rule_31 Priority::High","Cloze"
"CCS21-b7a33a17","BARE-TEXT — The emoluments rule's sub-rule (7): State-deputation/foreign-service pay is{{c1::EXCLUDED}}; only{{c2::notional Central-Govt pay}}counts. Contrast the emoluments rule's sub-rule (6):{{c3::ex-cadre/Central + Armed-Forces deputation pay COUNTS}}.","<b>Rule:</b> Within-Centre = real pay; outside-Centre = notional home pay.<br><br><b>Hinglish:</b> Rajya-pratiniyukti-kalpanik; Kendra-pratiniyukti-vaastavik.<br><br><b>Ref:</b> Rule 31(6), (7); Rule 31(7); Rule 31(6)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_31 Emoluments Comparison Bare_Text_Verified CCS_Pension::Rule_31 Priority::High","Cloze"
"CCS21-785ac246","disregarded EOL/suspension spells pull in{{c1::an EQUAL prior period}}; a month ={{c2::30 days}}; fractions use{{c3::actual-days/30 (PSU-counting/verification-timeline, probation/verification-timeline — February too)}}.","<b>Rule:</b> Gazette Illustration: retire 16.07.2019 → 14/30 Sept + 16/30 July; Feb condonation/UN-deputation irrelevant.<br><br><b>Hinglish:</b> Mahina-tees-din; tukda-batta-tees-se.<br><br><b>Ref:</b> Rule 32(3); Rule 16; Rule 30; Rule 14; Rule 28; Rule 29","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_32 Average_Emoluments Bare_Text_Verified CCS_Pension::Rule_32 Priority::High","Cloze"
"CCS21-86869bc8","retrospective notional pay enters the average if{{c1::scale raised retrospectively}}or{{c2::retrospective promotion (Review-DPC / exoneration / court order)}}— both with{{c3::notional fixation from the past date}}.","<b>Rule:</b> Mirrors its emoluments counterpart for the 10-month window; average-emoluments proviso excludes other undrawn increases.<br><br><b>Hinglish:</b> Peeche-se-badha-ausat-me.<br><br><b>Ref:</b> Rule 32(5)(i), (ii); Rule 32(5); Rule 31(10); Rule 32(2)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_32 Average_Emoluments Bare_Text_Verified CCS_Pension::Rule_32 Priority::Medium","Cloze"
"CCS21-d15fdf85","death during a currency-only pay-cut penalty → average uses{{c1::NOTIONAL pay ignoring the penalty for the last 10 months}}.","<b>Rule:</b> the emoluments rule's sub-rule (11)'s twin for average emoluments — temporary penalty dies with the servant.<br><br><b>Hinglish:</b> Arzi-dand-ausat-se-bahar.<br><br><b>Ref:</b> Rule 32(6); Rule 31(11)","CCS_Pension_Rules_2021::03_Emoluments_Classes_Rules_31_to_43","CCS_Pension Rule_32 Average_Emoluments Bare_Text_Verified CCS_Pension::Rule_32 Priority::Medium","Cloze"
