#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
CCS21-96beb090,"SCENARIO — Pensioner basic Rs 50,000: additional at 79 / 80 / 85 / 90 / 95 / 100?","<b>Rule:</b> 79: NIL. 80: 20% = 10K. 85: 30% = 15K. 90: 40% = 20K. 95: 50% = 25K. 100: 100% = 50K. the pension rule's sub-rule: base = BASIC, trigger = OWN age, from 1ST OF MONTH.<br><br><b>Hinglish:</b> 79-shunya-100-dugna.<br><br><b>Ref:</b> Rule 44(6)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Additional_Pension Application CCS_Pension::Rule_44 Priority::Critical,Basic
CCS21-fa30ed7e,SCENARIO — Additional computed on (basic + DR). Valid?,<b>Rule:</b> NO — pension base = BASIC pension ONLY. DR-on-additional flows the other way (DR granted ON basic+additional). Base confusion = double-counting.<br><br><b>Hinglish:</b> Basic-par-hi.<br><br><b>Ref:</b> Rule 44(6); Rule 52,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Evaluation CCS_Pension::Rule_44 Priority::High,Basic
CCS21-80ec77d4,SCENARIO — Widow 82 claims pension additional on late husband's pension. Correct rule?,"<b>Rule:</b> the family-pension rule's sub-rule, NOT the pension rule's sub-rule — pension keys on the RETIRED PERSON's age; family pensioners use the family-pension mirror (same 20/30/40/50/100, widow's age).<br><br><b>Hinglish:</b> Vidva-the family-pension rule-pati-the pension rule.<br><br><b>Ref:</b> Rule 44(6); Rule 50(3); Rule 44(3)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Rule_50 Comparison Evaluation CCS_Pension::Rule_44 Priority::High,Basic
CCS21-b4b56aad,SCENARIO — QS fractions: 20y2m / 20y3m / 20y5m / 20y8m → counted?,"<b>Rule:</b> 2m: 20y (ignored). 3m: 20.5y (+1 period). 5m: 20.5y. 8m = 6m + 2m: 20.5y + ignore 2m = 20.5y... precisely: completed six-monthlies + ≥3m-remainder rule (the pension rule's sub-rule ). ≥3 months = +1 period, always.<br><br><b>Hinglish:</b> 3-mahina-aadha-saal.<br><br><b>Ref:</b> Rule 44(7)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Application CCS_Pension::Rule_44 Priority::High,Basic
CCS21-dd8f4c6f,"SCENARIO — Pension Rs 30,000.40 + FP Rs 12,000.40: round pooled (42,000.80→42,001) or separate?","<b>Rule:</b> SEPARATE — the pension rule's sub-rule: EACH amount to whole rupees NEXT HIGHER independently: 30,001 + 12,001 = Rs 42,002. Pooling understates by Re 1.<br><br><b>Hinglish:</b> Alag-alag-upar.<br><br><b>Ref:</b> Rule 44(9)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Evaluation CCS_Pension::Rule_44 Priority::High,Basic
CCS21-6aeece83,SCENARIO — 10y QS but servant NEVER drew pension-eligible pay (all honorarium). gratuity?,<b>Rule:</b> NO — gratuity needs 5y QS AND PENSION/SERVICE-GRATUITY ELIGIBILITY. Dual gate; either fails = no retirement gratuity (VERIFY edge).<br><br><b>Hinglish:</b> 5-saal-aur-pension-yogya-dono.<br><br><b>Ref:</b> Rule 45(1)(a),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Evaluation CCS_Pension::Rule_45 Priority::High,Basic
CCS21-c3211f47,SCENARIO — QS 4y11m: retirement gratuity?,"<b>Rule:</b> YES — 4y11m &gt; 4y9m near-miss (the gratuity rule's sub-rule ) → deemed 5y → gate opens (given pension-eligibility). 4y8m would fail.<br><br><b>Hinglish:</b> 4y9m-paar-gratuity.<br><br><b>Ref:</b> Rule 45(4), (5); Rule 45(4)(5)-(5); Rule 45(4); Rule 45(5)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Near_Miss Application CCS_Pension::Rule_45 Priority::High,Basic
CCS21-f41da757,"COMPUTE — Retirement gratuity: (pay+DA) Rs 1,00,000, 30y (60 periods)?","<b>Step:</b> ¼ × 1L × 60 = Rs 15L → 16.5× cap = 16.5L (no cut) → 25L cap (no cut) → payable Rs 15,00,000.<br><br><b>Hinglish:</b> 15L-teen-jaanch-paas.<br><br><b>Ref:</b> Rule 45(1)(a)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Gratuity Ceiling Application CCS_Pension::Rule_45 Priority::High,Basic
CCS21-008f5434,"COMPUTE — Same but (pay+DA) Rs 2,00,000, 33y (66 periods)?","<b>Step:</b> ¼ × 2L × 66 = Rs 33L → 16.5× = 33L (no cut — equals max) → 25L cap CUTS → payable Rs 25,00,000 (operative; rule-text 20L).<br><br><b>Hinglish:</b> 33-bana-25-mila.<br><br><b>Ref:</b> Rule 45(1)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Ceiling Application CCS_Pension::Rule_45 Priority::Critical,Basic
CCS21-58409b60,SCENARIO — 2023 retiree claims 25L cap (retired before 01.01.2024). Valid?,<b>Rule:</b> NO — operative 25L runs w.e.f. 01.01.2024 (OM 30.05.2024); pre-2024 retirements governed by then-operative 20L. Cut-off is RETIREMENT date.<br><br><b>Hinglish:</b> 2024-se-pehle-20L.<br><br><b>Ref:</b> Rule 45(1) proviso; OM 30.05.2024,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Ceiling Evaluation CCS_Pension::Rule_45 Priority::High,Basic
CCS21-67607e83,"SCENARIO — Death gratuity: QS 11y exactly, (pay+DA) 60K. Slab?",<b>Rule:</b> 20× band (11–20y): 20 × 60K = Rs 12L. 11y belongs UPWARD (12× band ends at 11).<br><br><b>Hinglish:</b> 11-20guna.<br><br><b>Ref:</b> Rule 45(1)(b),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Death_Gratuity Application CCS_Pension::Rule_45 Priority::High,Basic
CCS21-cb856b81,"SCENARIO — Suicide in service, QS 6y. Death gratuity + family pension?",<b>Rule:</b> Gratuity YES — gratuity covers suicide (12× band). FP: family-pension gateways apply normally (no suicide bar anywhere in family-pension gateways — verified). Grief ≠ disqualification here.<br><br><b>Hinglish:</b> Khudkushi-gratuity-milti.<br><br><b>Ref:</b> Rule 45(2); Rule 50; Rule 50(1)(17)-(17),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Death_Gratuity Evaluation CCS_Pension::Rule_45 Priority::High,Basic
CCS21-696f0011,"SCENARIO — Retired 2022 (emoluments 40K), drew 3L total, dies 2028 (6y later). Residuary?",<b>Rule:</b> NO — gratuity gate = death WITHIN 5 YEARS of retirement. Year-6 death closes it regardless of deficiency.<br><br><b>Hinglish:</b> 5-saal-paar-bahaa.<br><br><b>Ref:</b> Rule 45(3),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Residuary_Gratuity Evaluation CCS_Pension::Rule_45 Priority::High,Basic
CCS21-0fe60c0d,SCENARIO — Gratuity computed on pay WITHOUT DA (DA 60% ignored). Valid?,<b>Rule:</b> NO — the gratuity rule's sub-rule: DA AS ON death/retirement date JOINS gratuity base (+ average-if-pay-reduced rule). Ignoring DA understates ~37.5%.<br><br><b>Hinglish:</b> Gratuity-DA-samet.<br><br><b>Ref:</b> Rule 45(6),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Emoluments Evaluation CCS_Pension::Rule_45 Priority::High,Basic
CCS21-36364594,SCENARIO — Pay reduced last month (penalty); gratuity on reduced pay. Valid?,<b>Rule:</b> NO — the gratuity rule's sub-rule: use AVERAGE if pay reduced. Penalty-month must not shrink gratuity.<br><br><b>Hinglish:</b> Ghata-vetan-average.<br><br><b>Ref:</b> Rule 45(6); Rule 32,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Evaluation CCS_Pension::Rule_45 Priority::Medium,Basic
CCS21-46d995de,"SCENARIO — 12y QS retiree claims 'pension OR gratuity, higher one'. Decide.","<b>Rule:</b> REJECT framing — pension + gratuity are ADDITION (both), never alternative. Only &lt;10y faces substitute-logic (service gratuity INSTEAD of pension).<br><br><b>Hinglish:</b> Dono-milte-chunna-nahi.<br><br><b>Ref:</b> Rule 44; Rule 45; Rule 45(1)(a)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Rule_45 Comparison Evaluation CCS_Pension::Rule_44 Priority::Critical,Basic
CCS21-eb52992b,"SCENARIO — Bachelor nominates FRIEND for gratuity (Form 3), marries + has child, dies without fresh nomination. Friend claims. Decide.",<b>Rule:</b> REJECT — the gratuity-nomination rule's sub-rule: family ACQUIRED → ENTIRE outsider nomination INVALID. Gratuity routes via gratuity-distribution family (widow + child Group-1).<br><br><b>Hinglish:</b> Parivaar-aaya-dost-gaya.<br><br><b>Ref:</b> Rule 46(5)(a); Rule 47; Rule 46(5); Rule 46(a),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Evaluation CCS_Pension::Rule_46 Priority::Critical,Basic
CCS21-c1fb5076,SCENARIO — Widower (sole family: minor son) nominates son + outsider as ALTERNATE. Son survives. Outsider claims alternate share. Decide.,<b>Rule:</b> REJECT alternate — the gratuity-nomination rule's sub-rule: single-member + outsider-alternate → ALTERNATE-ONLY invalid; primary (son) stands. Primary + alternate are severable here (contrast 's total kill).<br><br><b>Hinglish:</b> Akela-alternate-gaya-mool-raha.<br><br><b>Ref:</b> Rule 46(5)(b); Rule 46(5); Rule 46(b); Rule 46(a),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Evaluation CCS_Pension::Rule_46 Priority::High,Basic
CCS21-9a976ba6,"SCENARIO — Nomination: wife 50%, son 30%, daughter 20%. Wife predeceases (no alternate). Shares?",<b>Rule:</b> Gratuity Distribution rule: wife's 50% RE-POOLS to eligible survivors@death-date (son + daughter); son/daughter take own + re-pooled slices (double-take). the gratuity-nomination rule's sub-rule alternate-absent → fresh nomination was due but death intervened.<br><br><b>Hinglish:</b> Mara-hissa-jeete-baanto.<br><br><b>Ref:</b> Rule 47(2); Rule 46(4); Rule 47(4),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Application CCS_Pension::Rule_47 Priority::High,Basic
CCS21-80499088,"SCENARIO — Servant CANCELS nomination in writing but files NO fresh one, then dies with family. Effect?",<b>Rule:</b> Gratuity Nomination rule: cancellation needs writing + FRESH nomination; writing-alone kills the old → NO subsisting nomination → gratuity-distribution family ladder applies (not lapse — family EXISTS).<br><br><b>Hinglish:</b> Radd-akela-parivaar-seedhi.<br><br><b>Ref:</b> Rule 46(7); Rule 47(1)(b),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Evaluation CCS_Pension::Rule_46 Priority::High,Basic
CCS21-20aba2cb,SCENARIO — Nomination handed to HoO's clerk; HoO never countersigns; servant dies. Effective?,"<b>Rule:</b> SETTLED on bare text — the gratuity-nomination rule's sub-rule (10): effective ON RECEIPT BY HoO; the gratuity-nomination rule's sub-rule countersign/custody/entry/copy is subsequent HoO DUTY — HoO's default cannot defeat the servant.<br><br><b>Hinglish:</b> Milna-kaafi-daftar-kasoor.<br><br><b>Ref:</b> Rule 46(9), (10); Rule 46(10); Rule 46(9)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Evaluation CCS_Pension::Rule_46 Priority::High,Basic
CCS21-45bc998a,SCENARIO — Non-gazetted nomination countersigned by the HoO personally. Valid?,"<b>Rule:</b> YES (and safer) — the gratuity-nomination rule's sub-rule: subordinate Gazetted Officers MAY countersign for non-gazetted; HoO countersigning exceeds the minimum. Floor, not ceiling.<br><br><b>Hinglish:</b> HoO-seal-behtar.<br><br><b>Ref:</b> Rule 46(9)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Evaluation CCS_Pension::Rule_46 Priority::Medium,Basic
CCS21-d088d01a,"SCENARIO — Married daughter + dependent mother survive (no Group-1, no nomination). Order?",<b>Rule:</b> EQUAL SHARES — mother + married daughter are BOTH Group-2 (the gratuity-distribution rule's sub-rule: 'to all such members in equal shares'): HALF each. CORRECTION: no intra-group precedence; old 'mother takes ALL' reading was wrong.<br><br><b>Hinglish:</b> Maa-pehle-byahi-baad.<br><br><b>Ref:</b> Rule 47(1)(b); Rule 47(1)(b)(ii); Rule 47(vii); Rule 47(viii); Rule 47(1); Rule 47(b); Rule 47(ii),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Application CCS_Pension::Rule_47 Priority::High,Basic
CCS21-4415c18c,SCENARIO — Retiree's gratuity sanctioned but undisbursed; he dies; nominee + widow both claim. Who?,"<b>Rule:</b> NOMINEE (gratuity-distribution first) — gratuity-distribution sends undisbursed gratuity down the SAME ladder: nominee beats family. Widow takes only if NO nominee/subsisting nomination.<br><br><b>Hinglish:</b> Nominee-pehle-vidva-baad.<br><br><b>Ref:</b> Rule 47(1)(a), (3); Rule 47(1)(a); Rule 47(3); Rule 47(1)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Evaluation CCS_Pension::Rule_47 Priority::High,Basic
CCS21-da79cb42,SCENARIO — Son CHARGED with father's murder claims gratuity share 'at once'. Decide.,"<b>Rule:</b> FREEZE — the murder-taint rule's sub-rule: charge SUSPENDS his share till proceedings conclude; others' shares flow. Conviction → DEBARRED, share to remaining 'if any' (the murder-taint rule's sub-rule ); acquittal → RESTORED.<br><br><b>Hinglish:</b> Ilzaam-rok-sazaa-gaya-bari-wapas.<br><br><b>Ref:</b> Rule 48(1), (2); Rule 48(1); Rule 48(2)(a); Rule 48(2); Rule 48(a); Rule 48(b)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_48 Evaluation CCS_Pension::Rule_48 Priority::High,Basic
CCS21-dcaa1098,SCENARIO — Sole eligible claimant convicted of abetting the servant's SUICIDE. Gratuity?,<b>Rule:</b> DEBARRED — murder-taint explanation INCLUDES suicide-abetment; the murder-taint rule: share to remaining 'IF ANY' — none here → lapses per lapse logic (no payee). Acquittal would restore.<br><br><b>Hinglish:</b> Khudkushi-uksao-hissa-gaya.<br><br><b>Ref:</b> Rule 48(2); Rule 48(2)(a); Rule 48; Rule 49; Rule 48(b),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_48 CCS_Pension::Rule_48 Priority::High,Basic
CCS21-0d45347a,SCENARIO — Murder-freeze on the gratuity-distribution rule's sub-rule (3) post-retirement undisbursed gratuity: murder-taint applies?,"<b>Rule:</b> YES — murder-taint extends the bar to gratuity. Taint follows the money, not the timing.<br><br><b>Hinglish:</b> Daag-paisa-peeche.<br><br><b>Ref:</b> Rule 48(3); Rule 48; Rule 47(3)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_48 Rule_47 Synthesis CCS_Pension::Rule_48 Priority::Medium,Basic
CCS21-9f903dad,SCENARIO — Issueless widow dies before claiming; no nomination; distant cousin holds succession certificate. Gratuity?,"<b>Rule:</b> COUSIN PAID — the lapse rule: no family + no/subsisting nomination → LAPSE, but proviso pays on SUCCESSION CERTIFICATE. Certificate converts lapse into payment. (Pension never — the lapse rule = gratuity ONLY.)<br><br><b>Hinglish:</b> Court-patra-paisa.<br><br><b>Ref:</b> Rule 49",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_49 Application CCS_Pension::Rule_49 Priority::High,Basic
CCS21-0fc6265e,"SCENARIO — No family, no nomination, no certificate: HoO pays 'family pension' to cousin. Valid?","<b>Rule:</b> NO — lapse GRATUITY to Govt; FP needs TIERS (cousin isn't in the family-pension rule's sub-rule ). Cousin gets NOTHING without certificate (and even then, gratuity only).<br><br><b>Hinglish:</b> Chachera-khaali.<br><br><b>Ref:</b> Rule 49; Rule 50(6); Rule 50; Rule 49(6)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_49 Evaluation CCS_Pension::Rule_49 Priority::High,Basic
CCS21-088d29b6,SPEED — Near-miss twins: numbers + gates + the odd one out?,<b>Answer:</b> 4y9m→5y GRATUITY; 9y9m→10y PENSION. Odd: voluntary-retirement allows NO rounding (fourth proviso).<br><br><b>Ref:</b> Rule 45; Rule 44; Rule 43; Rule 43-20y,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Near_Miss Threshold Priority::Critical,Basic
CCS21-8e6ab68d,SPEED — Multiplier ladder: 2 / 6 / 12 / 16.5 / 20 / 33?,<b>Answer:</b> Death slabs 2×(&lt;1y) 6×(1-5) 12×(5-11) 20×(11-20) 33×-max(20y+); 16.5× retirement cap; +12× residuary benchmark (the gratuity rule's sub-rule ).<br><br><b>Ref:</b> Rule 45; Rule 45(3),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Threshold Gratuity Mnemonic Priority::Critical,Basic
CCS21-33dd10d3,RESOLVED — The pension rule's sub-rule (4): compulsory-retirement pension ={{c1::sanctioned portion/% of superannuation pension under}}; pre-10-year CR gratuity ={{c2::sanctioned portion/% of superannuation service gratuity under}}.,"<b>Rule:</b> pension computes the base; compulsory-retirement sanctions the slice. 10-year line splits pension-track from gratuity-track.<br><br><b>Hinglish:</b> 44-aadhaar; 40-tukda.<br><br><b>Ref:</b> Rule 44(4)(a), (b); Rule 44(4); Rule 44(1); Rule 44(2); Rule 44; Rule 40",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Compulsory_Retirement Bare_Text_Verified CCS_Pension::Rule_44 Priority::High,Cloze
CCS21-8ca2403d,RESOLVED — The pension rule's sub-rule (5): CA on dismissal/removal (10y+) ={{c1::sanctioned portion/% of superannuation pension}}; pre-10-year ={{c2::sanctioned portion/% of superannuation service gratuity}}— both 'as competent authority may sanction under the compassionate-allowance rule'.,"<b>Rule:</b> This is the provision the 2025 Explanation applies ANALOGOUSLY to PSU-absorbed staff. Old cross-link-only card replaced.<br><br><b>Hinglish:</b> the pension rule-dayaa-raashi-ka-aadhaar; 37-PSU-par-aisa-hi.<br><br><b>Ref:</b> Rule 44(5)(a), (b); Rule 44(5); Rule 41; Rule 37",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Compassionate_Allowance Rule_37_29_c Bare_Text_Verified CCS_Pension::Rule_44 Priority::Critical,Cloze
CCS21-8adabbab,NEW — The pension rule's sub-rule (10): pension discontinued MID-month is rounded{{c1::to the next higher rupee for that month's fraction}}.,<b>Rule:</b> Sits after the pension rule's sub-rule separate-rounding rule; distinct from mid-month COMMENCEMENT (no parallel clause).<br><br><b>Hinglish:</b> Beech-mahine-ruke to tukda-uper-round.<br><br><b>Ref:</b> Rule 44(10); Rule 44(9),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Rounding Bare_Text_Verified CCS_Pension::Rule_44 Priority::Medium,Cloze
CCS21-ef525959,The gratuity-distribution rule's sub-rule (4): female member marries/remarries (or brother turns 18) AFTER the servant's death but BEFORE receiving gratuity — share lost?,<b>Rule:</b> NO — right to the share is NOT affected by post-death marriage/majority. Vests at death.<br><br><b>Hinglish:</b> Maut-par-haq-pakka — baad-ki-shaadi-bekar.<br><br><b>Ref:</b> Rule 47(4),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Gratuity Bare_Text_Verified CCS_Pension::Rule_47 Priority::High,Basic
CCS21-8d716c7a,The gratuity-distribution rule's sub-rule (8): one eligible member hasn't filed Form-9 gratuity claim — others must wait?,<b>Rule:</b> NO — process others WITHOUT linking; the missing claim is processed when received. De-linked sanction.<br><br><b>Hinglish:</b> Ek-ka-daava-ruke to baaki-na-ruke.<br><br><b>Ref:</b> Rule 47(8),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Form_9 Bare_Text_Verified CCS_Pension::Rule_47 Priority::Medium,Basic
CCS21-4ee4c58c,The gratuity-distribution rule's sub-rule (7) VERIFIES Format 7 ={{c1::indemnity bond for up to 20% of a minor's gratuity share WITHOUT guardianship certificate}}(balance on certificate).,"<b>Rule:</b> Natural guardian paid directly (the gratuity-distribution rule's sub-rule ); no natural guardian → 20% on Format-7 bond, rest on certificate.<br><br><b>Hinglish:</b> Format-7 = nabalik-20-pratishat-muchalka.<br><br><b>Ref:</b> Rule 47(5)-(7); Rule 47(7); Rule 47(6)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Format_7 Bare_Text_Verified CCS_Pension::Rule_47 Priority::High,Cloze
CCS21-3d188dd4,"COMPUTE — QS 33y, emoluments ₹1,00,000: retirement gratuity?","<b>A:</b> ¼ × 66 half-years = 16.5 × ₹1L = <b>₹16,50,000</b> (below ₹25L ceiling).<br><br><b>Formula:</b> ¼-month per completed 6-monthly period, max 16.5 months, max ₹25L (the gratuity rule's sub-rule + gratuity proviso).<br><br><b>Ref:</b> Rule 45(1)(b); Rule 49; Rule 45(1); Rule 45(1)(a); Rule 45(a)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Gratuity Priority::High,Basic
CCS21-e597a1b2,"COMPUTE — QS 33y, emoluments ₹2,00,000: retirement gratuity?","<b>A:</b> 16.5 × ₹2L = ₹33L → <b>CAPPED at ₹25,00,000</b> (gratuity-proviso ceiling bites).<br><br><b>Formula:</b> ¼-month per 6-monthly period, max 16.5 months.<br><br><b>Ref:</b> Rule 45(1)(b); Rule 49; Rule 45(1)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Ceiling Exam_Trap Priority::High,Basic
CCS21-3aabfd70,"COMPUTE — QS 20y, emoluments ₹80,000: retirement gratuity?","<b>A:</b> ¼ × 40 = 10 × ₹80,000 = <b>₹8,00,000</b>.<br><br><b>Formula:</b> ¼-month per completed 6-monthly period.<br><br><b>Ref:</b> Rule 45(1)(b)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Gratuity Priority::Medium,Basic
CCS21-1f1e7f33,"COMPUTE — death in service, 15y service, emoluments ₹1,00,000: death gratuity?","<b>A:</b> Slab 11–20y → 20× → <b>₹20,00,000</b> (below ₹25L ceiling).<br><br><b>Slabs:</b> &lt;1y 2×; 1–5y 6×; 5–11y 12×; 11–20y 20×; 20y+ 33× (the gratuity rule's sub-rule ).<br><br><b>Ref:</b> Rule 45(1)(a); Rule 45(1)(b); Rule 45(1); Rule 45(b)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Death_Gratuity Priority::High,Basic
CCS21-99131728,"COMPUTE — death in service, 25y service, emoluments ₹1,20,000: death gratuity?","<b>A:</b> Slab 20y+ → 33 × ₹1.2L = ₹39.6L → <b>CAPPED at ₹25,00,000</b>.<br><br><b>Slabs:</b> &lt;1y 2×; 1–5y 6×; 5–11y 12×; 11–20y 20×; 20y+ 33×.<br><br><b>Ref:</b> Rule 45(1)(a); Rule 49",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Ceiling Exam_Trap Priority::High,Basic
CCS21-ecce15b2,"COMPUTE — death in service, 3y service, emoluments ₹60,000: death gratuity?","<b>A:</b> Slab 1–5y → 6 × ₹60,000 = <b>₹3,60,000</b>.<br><br><b>Ref:</b> Rule 45(1)(a)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Death_Gratuity Priority::Medium,Basic
CCS21-f4ed4add,"COMPUTE — age 87, basic pension ₹30,000: additional pension?","<b>A:</b> Slab 85–90 → 30% → <b>₹9,000</b>.<br><br><b>Slabs ():</b> 80–85: 20%; 85–90: 30%; 90–95: 40%; 95–100: 50%; 100+: 100%.<br><br><b>Ref:</b> Rule 44(6)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Computation Additional_Pension Priority::Medium,Basic
CCS21-95f21667,The gratuity-nomination rule's sub-rule (5)(a): outsider nomination by a FAMILY-LESS servant becomes{{c1::INVALID the moment he acquires a family}}.,<b>Rule:</b> Family-arrival kills the outsider paper automatically — no cancellation needed.<br><br><b>Hinglish:</b> Parivar-aaya-bahari-radd.<br><br><b>Ref:</b> Rule 46(5)(a); Rule 46(5),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Bare_Text_Verified CCS_Pension::Rule_46 Priority::High,Cloze
CCS21-45b95cf1,"The gratuity-nomination rule's sub-rule (5)(b): one-member family + ALTERNATE outsider nomination → on gaining a member, the alternate{{c1::DIES}}but the{{c2::family nomination SURVIVES}}.",<b>Rule:</b> Alternate is a spare tyre — punctured on family-growth; core nomination untouched.<br><br><b>Hinglish:</b> Vaikalpik-radd-mool-bacha.<br><br><b>Ref:</b> Rule 46(5)(b); Rule 46(5),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Bare_Text_Verified CCS_Pension::Rule_46 Priority::High,Cloze
CCS21-1b3b04a4,The gratuity-nomination rule's sub-rule (6): unmarried servant's FAMILY nomination{{c1::SURVIVES his later marriage}}— till{{c2::he cancels + files fresh ()}}.,<b>Rule:</b> Marriage is NOT an auto-killer (contrast acquiring-family under the gratuity-nomination rule — that servant had NO family nomination).<br><br><b>Hinglish:</b> Shaadi-naamankan-nahi-maarti.<br><br><b>Ref:</b> Rule 46(6); Rule 46(7); Rule 46(5)(a),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Bare_Text_Verified Exam_Trap CCS_Pension::Rule_46 Priority::High,Cloze
CCS21-c01bc8d8,The gratuity-nomination rule's sub-rule (7) +(8): cancellation needs{{c1::SIMULTANEOUS fresh nomination}}; nominee-dies / nomination-invalidates → servant{{c2::MUST cancel + re-nominate in writing}}.,"<b>Rule:</b> Never a vacuum — every cancellation rides with its replacement.<br><br><b>Hinglish:</b> Radd-ke-saath-naya-lao.<br><br><b>Ref:</b> Rule 46(7), (8); Rule 46(7)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Bare_Text_Verified CCS_Pension::Rule_46 Priority::High,Cloze
CCS21-f0619ff7,The gratuity-nomination rule's sub-rule (9)all 3 clauses: HoO{{c1::verifies + countersigns with RECEIPT DATE + custody}}(sub-gazetted may sign for{{c2::non-gazetted}});{{c3::service-book entry}};{{c4::signed copy BACK to servant}}.,<b>Rule:</b> Countersign = HoO duty AFTER receipt; (10) makes receipt the effective date.<br><br><b>Hinglish:</b> Milo-taarikh-mohar-nakal-wapas.<br><br><b>Ref:</b> Rule 46(9); Rule 46(b)-(d),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Bare_Text_Verified CCS_Pension::Rule_46 Priority::High,Cloze
