#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
CCS21-90f1e0f7,Missing pipeline synthesis:{{c1::report (FIR/DDE/GDE)}}→{{c2::LATEST start-date}}→{{c3::6-month bar}}→{{c4::FP + arrears + encashment + GPF}}→{{c5::7 years / conclusive proof}}→{{c6::death gratuity}}— with{{c7::taint-freeze}}+{{c8::outsider-freeze}}+{{c9::interest}}on post-bar delay.,"<b>Rule:</b> 9-node disappearance journey end-to-end.<br><br><b>Hinglish:</b> Report-se-gratuity nau-mod.<br><br><b>Ref:</b> Rule 51; Rules 48, 65; Rule 48; Rule 51(10); Rule 51(11); Rule 65",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Flowchart Synthesis CCS_Pension::Rule_51 Priority::Critical,Cloze
CCS21-8b97f159,"TABLE ROW — FP rates summary: ordinary{{c1::30%, 9K–75K}}; enhanced-service{{c2::50% × 10y, no age cap}}; enhanced-postret{{c3::50% × 7y/67-LESSER + authorised-cap + ordinary-floor}}; enhanced band{{c4::9K–125K}}; reversion{{c5::AUTO-ordinary}}.",<b>Table:</b> 5-row rates table.<br><br><b>Hinglish:</b> 30 / 50-10 / 50-7-67 / 9K-125K / khud-30.<br><br><b>Ref:</b> Rule 50(2),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Visual_Summary Family_Pension CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-fed5fa6f,"TABLE ROW — FP additional slabs:{{c1::SAME 20/30/40/50/100 ladder as}}but keyed to{{c2::FAMILY pensioner's age}}+{{c3::family-pension no-breach rounding}}+{{c4::family-pension dual caps: 1.25L if either enhanced, 75K if both normal}}.","<b>Table:</b> Mirror-slabs row + fences.<br><br><b>Hinglish:</b> Seedhi-wahi-umar-vidva.<br><br><b>Ref:</b> Rule 50(3), (4), (13); Rule 44(6); Rule 50(4); Rule 50(13)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Additional_Pension Visual_Summary CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-6d5f4d60,TABLE ROW — FP income tests: widow{{c1::IMMUNE the family-pension rule}}; childless-remarried{{c2::&lt; min+DR the family-pension rule}}; children{{c3::(b)-entry vs (c)-exit opposite (9)}}; proofs{{c4::ITR &gt; employer &gt; self (12)}}; siblings{{c5::WHOLLY-dependent (11)}}.,"<b>Table:</b> 5-row income-tests table.<br><br><b>Hinglish:</b> Vidva-azaad, nihsantan-seema, bacche-ulti, saboot-seedhi, bhai-poorna.<br><br><b>Ref:</b> Rule 50(8), (9), (11), (12); Rule 50(8)(a); Rule 50(8)(b)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Visual_Summary Threshold CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-234fcf34,"FLOW NODE — The family-pension rule order, TIER + WIDOW nodes: tier?{{c1::spouse→children→parents→siblings}}→ widow-type?{{c2::immune / childless+remarried+income-gate / co-widow-equal+cascade}}→ void-child?{{c3::mother's-share}}.","<b>Flow:</b> Tier/widow nodes.<br><br><b>Hinglish:</b> Kataar-vidva-baccha.<br><br><b>Ref:</b> Rule 50(6), (8); Rule 50",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Flowchart Family_Pension CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-42cca9f3,"FLOW NODE — The family-pension rule order, CHILD + RATE nodes: child-type?{{c1::son-25 / daughter-status / disabled-life}}→ birth-order?{{c2::eldest-first, cascade, twins-split, guardian-minor}}→ income-docs?{{c3::ITR&gt;employer&gt;self}}→ rate?{{c4::30% / 50%-10y / 50%-7y67}}.","<b>Flow:</b> Child/rate nodes.<br><br><b>Hinglish:</b> Baccha-kram-saboot-dar.<br><br><b>Ref:</b> Rule 50(2), (9), (12); Rule 50",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Flowchart Family_Pension CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-61443be7,"EX7-STEP1 — In-service death, pay 80K: enhanced?","<b>Step:</b> 50% × 80K = Rs 40,000 × 10y (the family-pension rule's sub-rule ); ≤1.25L ✓; no 67-fence.<br><br><b>Hinglish:</b> 40-hazar-10-saal.<br><br><b>Ref:</b> Rule 50(2)(a)(ii); Example 7; Rule 50(2); Rule 50(a); Rule 50(ii)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Worked_Example CCS_Pension::Rule_50 Priority::High,Basic
CCS21-e0921365,EX7-STEP2 — After 10y: ordinary? Any fresh sanction?,"<b>Step:</b> 30% × 80K = Rs 24,000 (≤75K ✓), AUTOMATIC per the family-pension rule's sub-rule — no fresh papers.<br><br><b>Hinglish:</b> 24-hazar-khud.<br><br><b>Ref:</b> Rule 50(2)(b); Example 7; Rule 50(2); Rule 50(b)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Worked_Example CCS_Pension::Rule_50 Priority::High,Basic
CCS21-12244a15,"EX8-STEP1 — Two widows: split of Rs 30,000 FP?","<b>Step:</b> EQUAL: Rs 15,000 each (the family-pension rule's sub-rule ). Seniority/marriage-date irrelevant.<br><br><b>Hinglish:</b> Barabar-15-15.<br><br><b>Ref:</b> Rule 50(8)(c); Example 8; Rule 50(8); Rule 50(c)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Worked_Example CCS_Pension::Rule_50 Priority::High,Basic
CCS21-f2a450f7,"EX8-STEP2 — One widow exits (death/remarriage) leaving children: her Rs 15,000 routes?",<b>Step:</b> → HER children first; ONLY if childless → co-widow. Cascade order is MOTHER-LINE then co-widow.<br><br><b>Hinglish:</b> Uske-bacche-phir-saath.<br><br><b>Ref:</b> Rule 50(8)(c); Example 8,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Worked_Example CCS_Pension::Rule_50 Priority::High,Basic
CCS21-04150d97,"EX17-STEP1 — Pay-till 31.03, FIR 10.04: LATEST + payable-when?","<b>Step:</b> LATEST = 10.04; day-after start; PAYABLE after 6-MONTH bar (≈10.10) with arrears (the missing-persons rule's sub-rule, the missing-persons rule).<br><br><b>Hinglish:</b> FIR-LATEST-6-rok-baqaya.<br><br><b>Ref:</b> Rule 51; Example 17; Rule 51(8)(a); Rule 51(1)(b); Rule 51(1); Rule 51(b)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Timeline Worked_Example CCS_Pension::Rule_51 Priority::High,Basic
CCS21-3f54d633,EX17-STEP2 — Death gratuity for the same family: when?,<b>Step:</b> After 7 YEARS or CONCLUSIVE PROOF (the missing-persons rule's sub-rule ) — FIR + untraced alone never unlock gratuity.<br><br><b>Hinglish:</b> 7-saal-ya-pakka-saboot.<br><br><b>Ref:</b> Rule 51(8)(b); Example 17; Rule 51(8); Rule 51(b),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Worked_Example CCS_Pension::Rule_51 Priority::High,Basic
CCS21-1d4ae393,DRILL — The family-pension rule's sub-rule (2)(a)(iii) 'whichever is MORE' (7y vs 67). True?,<b>Rule:</b> FALSE — it is LESS (the SHORTER wins). Only average-emoluments use MORE-BENEFICIAL.<br><br><b>Hinglish:</b> 7-67-jo-chhota.<br><br><b>Ref:</b> Rule 50(2)(a)(iii); Rule 32; Rule 44; Rule 39(9),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Exam_Trap Priority::Critical,Basic
CCS21-c59fbc3e,DRILL — FP cap uses pension DRAWN (after commutation deduction). True?,"<b>Rule:</b> FALSE — cap uses pension AUTHORISED, which INCLUDES commuted portion. Drawn-vs-authorised trap.<br><br><b>Hinglish:</b> Chhat-authorised-commuted-samet.<br><br><b>Ref:</b> Rule 50 Explanation 2; Rule 50 Expl.2",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exam_Trap CCS_Pension::Rule_50 Priority::High,Basic
CCS21-a5b60ea7,DRILL — FP rate base: 'emoluments + DA'. True?,"<b>Rule:</b> FALSE — base = PAY (the emoluments rule pay, no DA). DA joins ONLY gratuity math (the gratuity rule's sub-rule ); DR rides separately via the DR rule.<br><br><b>Hinglish:</b> FP-vetan-par-DA-nahi.<br><br><b>Ref:</b> Rule 50(2); Rule 45(6); Rule 31; Rule 52; Rule 50(6)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Emoluments Exam_Trap Priority::High,Basic
CCS21-3c1e18cb,DRILL — Co-widow's lapsed share goes to HER children. Co-widow childless: share lapses to Govt. True?,"<b>Rule:</b> HALF-FALSE — her-children-first is right; but childless → OTHER WIDOWS (the family-pension rule's sub-rule ), never Govt. FP never lapses like lapse gratuity.<br><br><b>Hinglish:</b> Saath-vidva-ko-Sarkar-ko-nahi.<br><br><b>Ref:</b> Rule 50(8)(c); Rule 49; Rule 50(8); Rule 50(c)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exam_Trap CCS_Pension::Rule_50 Priority::High,Basic
CCS21-20761c80,DRILL — Twins split FP concurrently with elder eligible brother. True?,"<b>Rule:</b> FALSE — birth-order queue FIRST (the family-pension rule's sub-rule ); twins split only on THEIR turn. Queue beats simultaneity.<br><br><b>Hinglish:</b> Baari-pehle-aadha-baad.<br><br><b>Ref:</b> Rule 50(9)(d), (g); Rule 50(9)(d); Rule 50(9); Rule 50(d); Rule 50(g)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exam_Trap CCS_Pension::Rule_50 Priority::High,Basic
CCS21-07494532,CORRECTION — The DR rule's sub-rule (2): the DR bar on re-employment covers permanent/immediate absorption too — true or false? (Old card said EXCEPT.),<b>Rule:</b> TRUE — bar applies 'including permanent absorption or immediate absorption'. Absorbed pensioners lose DR; rescue ONLY via the 3-condition proviso. The old 'EXCEPT absorption' card was WRONG and is deleted.<br><br><b>Hinglish:</b> Absorption-bhi-rok — bachav-sirf-3-shart.<br><br><b>Ref:</b> Rule 52(2) bare text; Rule 52(2),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_52 Re_Employment Correction Bare_Text_Verified CCS_Pension::Rule_52 Priority::Critical,Basic
CCS21-97b166a4,The DR rule's sub-rule (2) proviso continues DR on re-employment/absorption only if{{c1::pre-re-employment post was non-Group-A}}+{{c2::pay fixed at minimum of scale AND that minimum &lt; last-drawn pay}}+{{c3::entire pension ignored in pay fixation}}.,<b>Rule:</b> All 3 cumulative; (i) mirror text truncated ('he was not…') — content confirmed by DR certificate limb + DoPPW paraphrase; exact Gazette words re-check on egazette.<br><br><b>Hinglish:</b> Chhota-post + minimum-pay + pension-ignore = DR-jaari.<br><br><b>Ref:</b> Rule 52(2) proviso; Rule 52(2); Rule 52(3)(i),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_52 Re_Employment Bare_Text_Verified CCS_Pension::Rule_52 Priority::Critical,Cloze
CCS21-f4660fc5,"The DR rule's sub-rule (3): DR during re-employment needs a certificate from whom, confirming which 3 limbs?",<b>Rule:</b> From the re-employing authority: (i) civil post NOT in Group-A pay at minimum of scale &lt; pre-retirement pay ENTIRE pension/CA ignored — 'no part taken into account'.<br><br><b>Hinglish:</b> Dobara-naukri-par-DR = praman-patra-3-shart.<br><br><b>Ref:</b> Rule 52(3); Rule 52(ii); Rule 52(iii),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_52 Re_Employment Bare_Text_Verified CCS_Pension::Rule_52 Priority::High,Basic
CCS21-68473d7d,"SCENARIO — Absorbed into a PSU with pay fixed at minimum (below last pay), full pension ignored, pre-absorption post Group-B. DR during absorption?",<b>Rule:</b> PAYABLE — absorption is inside the DR bar but all 3 proviso conditions met + DR certificate → DR continues.<br><br><b>Hinglish:</b> Absorption-par-rok-laga-par-3-shart-ne-bachaya.<br><br><b>Ref:</b> Rule 52(2) proviso; Rule 52(3); Rule 52(2),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_52 Re_Employment Application Bare_Text_Verified CCS_Pension::Rule_52 Priority::High,Basic
CCS21-8ea57309,SCENARIO — Re-employed widow draws salary + family pension. Full DR on the family pension?,<b>Rule:</b> YES — the DR rule's sub-rule: NOTHING in / applies to family pensioners; employed family pensioner keeps full DR.<br><br><b>Hinglish:</b> Vidva-naukri-kare to FP+DR-poora.<br><br><b>Ref:</b> Rule 52(4); Rule 52(2); Rule 52(3),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_52 Family_Pensioner Bare_Text_Verified CCS_Pension::Rule_52 Priority::High,Basic
CCS21-55524fac,CORRECTION — The family-pension rule's sub-rule (14) is NOT 'additional-pensioner admin'. What does it actually contain?,<b>Rule:</b> the family-pension rule dual-parent Form-10 declaration + HoO cap-duty; all 4 clauses MURDER/ABETMENT bar: hold → pay other member from day-after-death; charged parent CANNOT be minor's guardian; conviction = debarred; acquittal = payable from acquittal; applies post-retirement too; includes abetment of suicide. Old card deleted.<br><br><b>Hinglish:</b> the family-pension rule = hatya-rok + do-mata-pita-ghoshna.<br><br><b>Ref:</b> Rule 50(14) bare text; Rule 50(14); Rule 50(a)(b); Rule 50(c)-(f),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Correction Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical,Basic
CCS21-7033b082,"The family-pension rule's sub-rule (14)all 2 clauses: person eligible for FP is CHARGED with murdering the servant — pay FP? To whom, from when?","<b>Rule:</b> HOLD the charged person's FP till proceedings conclude; meanwhile pay OTHER eligible member from the DATE FOLLOWING DEATH.<br><br><b>Hinglish:</b> Aaropi-ka-hissa-ruk — doosre-ko-maut-ke-agley-din-se.<br><br><b>Ref:</b> Rule 50(14)(c), (d); Rule 50(14); Rule 50(c)-(d)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Murder_Bar Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical,Basic
CCS21-210525eb,The family-pension rule's sub-rule (14)(d) proviso: charged spouse + only other eligible member is a MINOR child — who draws the FP?,<b>Rule:</b> Minor draws through a DULY APPOINTED guardian — the charged mother/father SHALL NOT act as guardian for drawal.<br><br><b>Hinglish:</b> Aaropi-maa-baap-sarparast-nahi.<br><br><b>Trap:</b> Natural guardian is bypassed here.<br><br><b>Ref:</b> Rule 50(14)(d) proviso; Rule 50(14),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Murder_Bar Exam_Trap Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical,Basic
CCS21-77a0f3a4,SCENARIO — Charged son acquitted 3 years after the servant's death; FP was being paid to the widow meanwhile. Son's FP starts when?,"<b>Rule:</b> From DATE OF ACQUITTAL; widow's FP discontinued from that date. (If NO other member had been paid, son gets from day-after-death.)<br><br><b>Hinglish:</b> Bari-hone-par-tab-se — peeche-ka-nahi (yadi-kisi-aur-ko-mila).<br><br><b>Ref:</b> Rule 50(14)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Murder_Bar Application Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Basic
CCS21-a0f1b4de,The family-pension rule's sub-rule (14)(f) + Explanation: post-retirement death + abetment of suicide — covered?,"<b>Rule:</b> YES both — all 3 clauses apply to FP on death AFTER retirement too; 'murder/abetment' INCLUDES abetment of suicide.<br><br><b>Hinglish:</b> Sewanivritt-ke-baad-bhi + aatmahatya-uksaana-bhi.<br><br><b>Ref:</b> Rule 50(14)(f), Explanation; Rule 50(14); Rule 50(c)-(e)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Murder_Bar Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Basic
CCS21-cd32ac97,"RESOLVED — The family-pension rule's sub-rule (10): parents get FP for life if{{c1::dependent immediately before death}}; order is{{c2::mother first, failing which father}}.","<b>Rule:</b> Gateway: no eligible widow/widower/child (or all ceased). Includes adoptive parents via the family-pension rule's sub-rule.<br><br><b>Hinglish:</b> Maa-pehle-phir-pita — aajivan-yadi-aashrit.<br><br><b>Ref:</b> Rule 50(10)(a), (b); Rule 50(10); Rule 50(6)(iii); Rule 50(6); Rule 50(iii)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Dependent_Parents Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-41fa91fe,TRAP — The family-pension rule's sub-rule (10) Explanation: parents deemed dependent if combined income &lt; min-FP + DR 'under sub-rule ___'?,"<b>Rule:</b> Verbatim says 'sub-rule ' — but the minimum (Rs 9,000) is actually prescribed in sub-rule. Quote verbatim; note the cross-ref quirk. Benchmark = Rs 14,400/month at 60% DR (VOLATILE).<br><br><b>Hinglish:</b> Bare-me--likha — minimum-asal-me--me.<br><br><b>Last verified:</b> 2026-09-20<br><br><b>Ref:</b> Rule 50(10) Explanation; Rule 50(10); Rule 50(1); Rule 50(2)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Dependent_Parents Exam_Trap Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Basic
CCS21-0927456b,The family-pension rule's sub-rule (10)(c): parents' annual duty + consequence of earning?,<b>Rule:</b> Furnish yearly certificate to PDA of NOT earning livelihood; FP STOPPED if they start earning.<br><br><b>Hinglish:</b> Har-saal-praman — kamane-lage to band.<br><br><b>Ref:</b> Rule 50(10)(c); Rule 50(10),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Dependent_Parents Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Basic
CCS21-aff50267,"RESOLVED — The family-pension rule's sub-rule (13) dual-parent caps: both-enhanced or mixed ={{c1::Rs 1,25,000/month}}; both-normal ={{c2::Rs 75,000/month}}.","<b>Rule:</b> Three limbs, two figures: (i) both at 50% → 1.25L one drops to 30% → still 1.25L both at 30% → 75K.<br><br><b>Hinglish:</b> Badha-hua-shamil to 1.25L; dono-samanya to 75-hazar.<br><br><b>Ref:</b> Rule 50(13); Rule 50(ii); Rule 50(iii)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Dual_Pension Ceiling Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-0e879c5b,The family-pension rule's sub-rule (12)(a): is one FP counted as 'income' blocking a second FP?,<b>Rule:</b> NO — FP on one death is NOT income for FP on another death; only the family-pension combined caps apply.<br><br><b>Hinglish:</b> Ek-parivar-pension-doosri-ka-aaya-nahi.<br><br><b>Ref:</b> Rule 50(12)(a); Rule 50(12); Rule 50(13),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Dual_Pension Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Basic
CCS21-e49ed873,"The family-pension rule's sub-rule (12)(b): non-spouse claimant proves income via{{c1::last ITR}}→ if none,{{c2::SDM income certificate}}→ if neither,{{c3::HoO decides on any other document}}.",<b>Rule:</b> 3-step ladder; widow/widower exempt (no income test per the family-pension rule's sub-rule ). the family-pension rule: form-10 declaration of other FP + HoO enforces (13) caps.<br><br><b>Hinglish:</b> ITR-nahi to SDM; kuch-nahi to HoO-taya.<br><br><b>Ref:</b> Rule 50(12)(b)-(d); Rule 50(12); Rule 50(c)(d); Rule 50(8)(a); Rule 50(8); Rule 50(a),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Procedure Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-73a5652a,"RESOLVED — The family-pension rule's sub-rule (9)(h)(ii): disabled child's FP starts only after{{c1::the LAST under-reinstatement child attains 25}}, then resumes{{c2::for life}}.","<b>Rule:</b> Under-25s in birth order first; disabled child waits, then draws for life. Old 'VERIFY last-child-25' card replaced.<br><br><b>Hinglish:</b> Aakhri-bachcha-25-par — phir-divyang-ko-aajivan.<br><br><b>Ref:</b> Rule 50(9)(h)(ii); Rule 50(9); Rule 25",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Disabled_Child Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-1104a336,The family-pension rule's sub-rule (9)(h): disabled-for-life FP needs disability existing{{c1::before death of the servant/pensioner AND spouse}}+{{c2::RPwD Act 2016 inability to earn even after 25}}.,"<b>Rule:</b> Covers mental disorder incl. mental retardation, physical disability, any RPwD-2016 disability.<br><br><b>Hinglish:</b> Viklangta-maut-se-pehle + 25-ke-baad-bhi-kama-nahi.<br><br><b>Ref:</b> Rule 50(9)(h), (h)(i); Rule 50(9)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Disabled_Child Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-4b93e189,"The family-pension rule's sub-rule (9)(h)(v) -(vi): disability is evidenced + re-certified by whom, how often?","<b>Rule:</b> (A) RPwD-competent authority, OR (B) Medical Board (MS/Principal/Director/Head or nominee as Chairman + 2 members, ≥1 specialist). Re-certify: ONCE if permanent; EVERY 5 YEARS if temporary.<br><br><b>Hinglish:</b> Sthaayi-ek-baar; asthaayi-5-saal.<br><br><b>Ref:</b> Rule 50(9)(h)(v), (vi); Rule 50(9)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Disabled_Child Medical_Board Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Basic
CCS21-d19c0cb9,The family-pension rule's sub-rule (9)(i): marriage of a DISABLED child{{c1::does NOT}}end FP — unlike non-disabled children (the family-pension rule's sub-rule (9)(n)).,"<b>Rule:</b> Disabled child's marriage is no bar; non-disabled son/daughter becomes ineligible on marriage/remarriage.<br><br><b>Hinglish:</b> Divyang-ki-shaadi-par-bhi-jaari.<br><br><b>Ref:</b> Rule 50(9)(i), (n); Rule 50(9); Rule 50(9)(n)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Disabled_Child Exam_Trap Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-2a0bbba4,The family-pension rule's sub-rule (9)(j): 25+ unmarried/widowed/divorced daughter draws FOR LIFE unless{{c1::marriage/re-marriage}}or{{c2::starts earning}}— after which 3 gates?,<b>Rule:</b> (i) under-25 queue finished no eligible disabled child she was DEPENDANT when parents alive. Multiple such daughters: birth order.<br><br><b>Hinglish:</b> 25-paar-beti-aajivan — 3-darwaze-ke-baad.<br><br><b>Ref:</b> Rule 50(9)(j)(i)-(v); Rule 50(9); Rule 50(ii); Rule 50(iii),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Daughter_25_Plus Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-fde35c0b,The family-pension rule's sub-rule (9)(j)(vi) provisos: divorce FILED during parents' lifetime but decreed after death — FP from when? Can she displace a current recipient?,"<b>Rule:</b> FP from DATE OF DIVORCE; but NO pre-emption — if another member is already drawing, she waits till that member ceases/dies.<br><br><b>Hinglish:</b> Talaq-tithi-se — par-kataar-nahi-todti.<br><br><b>Ref:</b> Rule 50(9)(j)(vi) provisos; Rule 50(9)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Daughter_25_Plus Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Basic
CCS21-e73b49d5,"PRECISE — The family-pension rule's sub-rule (9)(b): normal child deemed earning if other-source income is{{c1::≥ minimum FP (Rs 9,000) + DR}}. the family-pension rule's sub-rule (9)(c): disabled child deemed NOT earning if overall non-FP income is{{c2::&lt; ENTITLED 30%-rate FP + DR}}.","<b>Rule:</b> Different benchmarks AND directions: flat Rs 9,000-base for normal; actual entitled amount for disabled. Old 'opposite directions VERIFY' card replaced.<br><br><b>Hinglish:</b> Samanya-9-hazar; divyang-haqdaar-rashi.<br><br><b>Ref:</b> Rule 50(9)(b), (c); Rule 50(9)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Income_Test Exam_Trap Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-662e5c37,RESOLVED — The family-pension rule's sub-rule (11): disabled siblings draw FOR LIFE if{{c1::wholly dependent immediately before death}}+{{c2::disability pre-existed death}}+ same{{c3::-(i) criteria}}.,<b>Rule:</b> Gateway: no eligible widow/child/parents. Income test = entitled-30%-FP + DR (same as disabled child). Annual certificate; stop if earning.<br><br><b>Hinglish:</b> Divyang-bhai-behan-aajivan — poorna-aashrit-hon-par.<br><br><b>Ref:</b> Rule 50(11); Rule 50(9)(h),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Disabled_Sibling Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-b59ced01,TRAP — The family-pension rule's sub-rule (11) Explanation: disabled NON-child/non-sibling member uses{{c1::minimum-FP test}}; disabled CHILD/SIBLING uses{{c2::entitled-FP test}}.,"<b>Rule:</b> Same split as the family-pension rule's sub-rule /. 'Entitled' = actual 30%-rate amount on that death, + DR.<br><br><b>Hinglish:</b> Rishtedaar-9-hazar; bachcha/bhai-haqdaar.<br><br><b>Ref:</b> Rule 50(11) Explanation (a), (b); Rule 50(11); Rule 50(9)(b); Rule 50(9); Rule 50(b); Rule 50(c)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Income_Test Exam_Trap Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-8225c075,The family-pension rule's sub-rule (8)(a): widow/widower's OTHER income affects FP eligibility?,"<b>Rule:</b> NO — 'eligibility shall NOT be affected by the amount of her or his income from other sources'. Payable till death or re-marriage, whichever earlier.<br><br><b>Hinglish:</b> Vidhva-ki-aaya-se-koi-fark-nahi.<br><br><b>Ref:</b> Rule 50(8)(a); Rule 50(8)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Widow Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Basic
CCS21-63a2c8ef,"The family-pension rule's sub-rule (8)(b) + proviso + (k): remarried CHILDLESS widow keeps FP only while{{c1::other-source income &lt; min-FP + DR}}; if income rises, FP{{c2::stops and passes to next eligible member}}; she files{{c3::yearly non-earning certificate}}.","<b>Rule:</b> Continuation is conditional; stop is a transfer, not a lapse.<br><br><b>Hinglish:</b> Nihsantan-vidhva-punarvivah-par-shartiya.<br><br><b>Ref:</b> Rule 50(8)(b), (k); Rule 50(8)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Widow Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
